"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","specie","nuovi_casi","casi_totali"
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_13.pdf",2022-09-13,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,19
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",2,7
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",1,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",1,5
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",2,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",1,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_14.pdf",2022-09-20,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,19
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,7
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",1,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",0,5
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,1,"Piemonte",103,"Verbano-Cusio-Ossola","VB",45.9214455,8.55107875299999,"Ghiandaia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",1,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_15.pdf",2022-09-27,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",1,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,19
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,7
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"Cornacchia",1,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",1,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",1,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",0,5
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,1,"Piemonte",103,"Verbano-Cusio-Ossola","VB",45.9214455,8.55107875299999,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_16.pdf",2022-10-04,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",1,4
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",1,5
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",1,20
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"Cornacchia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,7
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"Cornacchia",1,2
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
"https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_17.pdf",2022-10-11,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
