url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,specie,nuovi_casi,casi_totali
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_11.pdf,2019-10-16,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Piccione,2,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_12.pdf,2019-10-23,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Allocco,1,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Fagiano,1,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Poiana,1,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Sparviero,2,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,1,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Piccione,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_13.pdf,2019-10-30,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Allocco,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Fagiano,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Poiana,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Sparviero,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Piccione,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_14.pdf,2019-11-06,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Allocco,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Fagiano,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Poiana,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Sparviero,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Piccione,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_15.pdf,2019-11-17,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,Garzetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Allocco,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Astore,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Fagiano,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Poiana,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,Sparviero,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Colombaccio,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Gheppio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,Tortora,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Sparviero,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,Piccione,0,2
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,5,Veneto,28,Padova,PD,45.40692987,11.87608718,Colombaccio,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,Civetta,0,1
https://github.com/fbranda/west-nile/blob/main/2019/bollettini/WN_News_2019_16.pdf,2019-11-24,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,Garzetta,0,1
