"url_bulletins","data","code_region","name_region","code_province","name_province","abbreviation_province","lat","long","new_cases","total_cases"
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_05.pdf",2021-08-18,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_05.pdf",2021-08-18,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,4
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,3,4
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,NA,4
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,3,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,7,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,3,7
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_06.pdf",2021-08-25,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,2,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,6,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,1,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,4,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,2,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,7
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_07.pdf",2021-09-01,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,1,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,2,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,4,7
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,1,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_08.pdf",2021-09-08,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,4,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,1,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,1,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,1,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,1,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,1,11
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,1,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_09.pdf",2021-09-15,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,11
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_10.pdf",2021-09-22,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,11
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_11.pdf",2021-09-29,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,11
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_12.pdf",2021-10-06,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",17,"Brescia","BS",45.53993052,10.21910323,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,0,10
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,0,3
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,1,4
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,0,11
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,0,2
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,5,"Veneto",26,"Treviso","TV",45.66754571,12.24507363,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,0,1
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,0,8
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_13.pdf",2021-10-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,0,6
"https://github.com/fbranda/west-nile/blob/main/2021/bulletins/WN_News_2021_14.pdf",2021-10-20,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,0,2
